,Unnamed: 0,Ulasan,Rating,Kategori,Nama Produk,Id Produk,Terjual,Id_Toko,Url,label
236,6868,ngga mirip sama foto. cuma warna kuning polos semua. kecewa..,2,handphone,CABLE BITE CUTE ANIMAL PELINDUNG KABEL,331049211,113,113813,https://www.tokopedia.com/handphonetiam/cable-bite-cute-animal-pelindung-kabel,0
237,6899,Saya salah beli.... jadi ngga bisa kasih bintang 5.... jadi ngga terpakai Barang nya,1,handphone,Mini Spy Camera Dv SQ11 Full HD 1080p Night Vision 12MP/Kamera SQ 11,318106850,127,113813,https://www.tokopedia.com/handphonetiam/mini-spy-camera-dv-sq11-full-hd-1080p-night-vision-12mp-kamera-sq-11,0
238,6926,Kecewa bgt. Barang yg dtg bukan yg seharusnya. Saya udah konfirmasi dari brg dtg (hari kamis) tapi diabaikan. Setelah 2 hari dan setelah saya mengeluh kenapa chat saya diabaikan baru jwb disuruh kirim balik aja brg yg salah nanti brg yg saya beli dikirim ulang. PLISSSSSS deh kemana aja dr 2 hari yg lalu. Saya mau brg saya dtg plg lambat tgl 2 sep 2018. Masalah brg yg salah saya ngak mau tgg ongkirnya. Terserah mau gimana cr nya. Saya tunggu sampai tgl 2 kalo ngak brg ini jd milik saya. Toh dri depok ke jagakarsa ngak jauh. Bisa pakai gojek.,1,handphone,Bikit Guard Pin Anti Nyamuk / Clip Anti Nyamuk Serangga,318490846,463,113813,https://www.tokopedia.com/handphonetiam/bikit-guard-pin-anti-nyamuk-clip-anti-nyamuk-serangga,0
239,6935,Direfund cash &amp; sdh diterima.,2,handphone,&#40;EA043&#41; Senter Lampu Emergency Led Cas Surya SYT 3W 30Led Super Terang,291970250,32,113813,https://www.tokopedia.com/handphonetiam/ea043-senter-lampu-emergency-led-cas-surya-syt-3w-30led-super-terang,0
240,6963,Tidak dikirim barangnya. walaupun sudah dikasih penggantian uang tapi customer kecewa karena tidak ada info sebelumnya.,1,handphone,&#40;FD116&#41; Cable Kabel Data Charger Type C USB DAP DT100 Panjang 100cm,285622334,7,113813,https://www.tokopedia.com/handphonetiam/fd116-cable-kabel-data-charger-type-c-usb-dap-dt100-panjang-100cm,0
241,6976,Barang sesuai sih. Tapi pas dinyalain alarmnya langsung idup. Batre jg dapet yg udah low. Bahan ringkih. Alhasil cuman jd gantungan kunci biasa. Ya harga segitu ga bisa ngarep lebih lah.,2,handphone,&#40;EH137&#41; Gantungan Kunci Siul Whistle Key Finder / Gantungan Kunci Siul,285958997,"1,7rb",113813,https://www.tokopedia.com/handphonetiam/eh137-gantungan-kunci-siul-whistle-key-finder-gantungan-kunci-siul,0
242,6980,kok yang 2 biji batreinya dah habis,2,handphone,&#40;EH137&#41; Gantungan Kunci Siul Whistle Key Finder / Gantungan Kunci Siul,285958997,"1,7rb",113813,https://www.tokopedia.com/handphonetiam/eh137-gantungan-kunci-siul-whistle-key-finder-gantungan-kunci-siul,0
243,7025,ini pesanannya kok dikirim model lain ga sesuai gambar,2,handphone,&#40;EH137&#41; Gantungan Kunci Siul Whistle Key Finder / Gantungan Kunci Siul,285958997,"1,7rb",113813,https://www.tokopedia.com/handphonetiam/eh137-gantungan-kunci-siul-whistle-key-finder-gantungan-kunci-siul,0
244,7027,Knp brng yg di ft sm yg dikirim beda..,2,handphone,&#40;EH137&#41; Gantungan Kunci Siul Whistle Key Finder / Gantungan Kunci Siul,285958997,"1,7rb",113813,https://www.tokopedia.com/handphonetiam/eh137-gantungan-kunci-siul-whistle-key-finder-gantungan-kunci-siul,0
245,7084,Pesen 4 barang yg nyampe 2.. Walopun di refund cash.. Tp harusnya ad konfirmasi dulu...,1,handphone,&#40;FE037&#41; Holder HP Mobil ROBOT RT-CH03 360 Rotatable Car Stent Original,281051473,184,113813,https://www.tokopedia.com/handphonetiam/fe037-holder-hp-mobil-robot-rt-ch03-360-rotatable-car-stent-original,0
246,7088,Barang sampai dalam keadaan basah. Dus seperti terendam banjir.,1,handphone,&#40;FE037&#41; Holder HP Mobil ROBOT RT-CH03 360 Rotatable Car Stent Original,281051473,184,113813,https://www.tokopedia.com/handphonetiam/fe037-holder-hp-mobil-robot-rt-ch03-360-rotatable-car-stent-original,0
247,7133,"Sesuai pesanan, kirain pake cas, salah lihat. Kalau yg cas selisih dikit saja",2,handphone,&#40;EA038&#41; SENTER KEPALA HEADLAMP JA 1911 / HEADLAMP SENTER KEPALA JA1911,281138358,16,113813,https://www.tokopedia.com/handphonetiam/ea038-senter-kepala-headlamp-ja-1911-headlamp-senter-kepala-ja1911,0
248,7134,"barangnya bagus, cm brg yg dtg tdk sesuai permintaan. saya pesen 15 darkbrow. dtgnya 8dark brown + 7 abu.",2,handphone,&#40;HE003&#41; DRAWING EYEBROW ETUDE House Eye Brow + Brush / Pensil + Sikat,281150353,140,113813,https://www.tokopedia.com/handphonetiam/he003-drawing-eyebrow-etude-house-eye-brow-brush-pensil-sikat,0
249,7135,"Pesan no 01 dan 06, yang dikirim malah no 02, 03, 04.. padahal sudah ditulis kosong = cancel..",1,handphone,&#40;HE003&#41; DRAWING EYEBROW ETUDE House Eye Brow + Brush / Pensil + Sikat,281150353,140,113813,https://www.tokopedia.com/handphonetiam/he003-drawing-eyebrow-etude-house-eye-brow-brush-pensil-sikat,0
250,7139,"Sangat kecewa, saya udah tanya&#34; readynya barang dari malam tgl 2, dan saya order subuh 04.55 tangl 3. bukannya dikirim pagi atau sore ditgl 3. malah di undur terus pengiriman dan selalu beralasan, saya BEBERAPA KALI MINTA CANCEL DAN SERIBU ALASAN JUGA.
saya kaya gini karena butuh cepan converter hdmi nya. dan 3 BARANG LAINNYA. terpaksa saya order ditoko kota saya. jd yg paket ini ngak kepake. percuma, karena presentasi saya senin td pagi.
saya order ditoko ini karena hitungan saya sabtu minggu sudah sampe jika dikirim tgl 3 sore. karena jnt minggu tetap buka.
DAN TAUnya DIKIRIM TGL 5 siang, dan baru sampe sekarang, buang buang uang. dan disruh cancel otomatis dan dicancel pun alasannya bayak.",1,handphone,&#40;DB020&#41; Converter HDMI &#40;MALE&#41; to VGA with Port Audio - Full HD 1080p,281397331,79,113813,https://www.tokopedia.com/handphonetiam/db020-converter-hdmi-male-to-vga-with-port-audio-full-hd-1080p,0
251,7158,Sangat kecewa dan menyesal,1,handphone,Coiler Kuro Koiler Coil Jig CW25 Kanthal Vape Tool RDA RDTA RTA #GD032,262034435,144,113813,https://www.tokopedia.com/handphonetiam/coiler-kuro-koiler-coil-jig-cw25-kanthal-vape-tool-rda-rdta-rta-gd032,0
252,7166,Speaker retak dipojok bawah,1,handphone,DE039 - Speaker aktif Fleco F026 | Speaker Aktif | Speaker Komputer,258666836,21,113813,https://www.tokopedia.com/handphonetiam/de039-speaker-aktif-fleco-f026-speaker-aktif-speaker-komputer,0
253,7172,"Barang tidak ada...
Uang dikembalikan tidak sesuai yang dibayarkan... Plus Ongkir tetap tidak berubah padahal volume dan berat justru ada dibarang yang ditolak.... 
SANGAT MENGECEWAKAN
TIDAK DAPAT DIREKOMENDASIKAN",1,handphone,#DE040 / Speaker Aktif FLECO F-018 Digital Musik Audio Komputer,258672193,12,113813,https://www.tokopedia.com/handphonetiam/de040-speaker-aktif-fleco-f-018-digital-musik-audio-komputer,0
254,7194,Produk tidak di kirim ga bisa kasih ulasan dong,1,handphone,#ED014 / Lem Tembak 20watt / Hot Melt Glue Gun 20w Switch On Off,262447195,41,113813,https://www.tokopedia.com/handphonetiam/ed014-lem-tembak-20watt-hot-melt-glue-gun-20w-switch-on-off,0
255,7214,Sekali pakai langsung patah...gagang tidak kuat...,1,handphone,#ED018 / Obeng dan Kunci T Five Star 24pcs Socket &amp; Bits Set,262527733,47,113813,https://www.tokopedia.com/handphonetiam/ed018-obeng-dan-kunci-t-five-star-24pcs-socket-bits-set,0
256,7228,Payah&#39;.................................,1,handphone,#ED018 / Obeng dan Kunci T Five Star 24pcs Socket &amp; Bits Set,262527733,47,113813,https://www.tokopedia.com/handphonetiam/ed018-obeng-dan-kunci-t-five-star-24pcs-socket-bits-set,0
257,7230,Dus nya nya ancur dan ketika pengiruman kaya nya cuman asal kirim,2,handphone,&#40;FJ068&#41; Headset / Handsfree Xiaomi MI 2 With Mic Redmi Note 2 Dll,262536752,117,113813,https://www.tokopedia.com/handphonetiam/fj068-headset-handsfree-xiaomi-mi-2-with-mic-redmi-note-2-dll,0
258,7236,"cuman nyala sebelah......,,,",1,handphone,&#40;FJ068&#41; Headset / Handsfree Xiaomi MI 2 With Mic Redmi Note 2 Dll,262536752,117,113813,https://www.tokopedia.com/handphonetiam/fj068-headset-handsfree-xiaomi-mi-2-with-mic-redmi-note-2-dll,0
259,7240,sama yang di gambar tpi headset mati sebelah,2,handphone,&#40;FJ068&#41; Headset / Handsfree Xiaomi MI 2 With Mic Redmi Note 2 Dll,262536752,117,113813,https://www.tokopedia.com/handphonetiam/fj068-headset-handsfree-xiaomi-mi-2-with-mic-redmi-note-2-dll,0
260,7246,"Isi dalam nya ada sebagian Karatan walaupun di segel,,",2,handphone,&#40;ED012&#41; Obeng Kunci Sock Set 21Pcs Socket Wrench Set / Kunci Socket,262603596,7,113813,https://www.tokopedia.com/handphonetiam/ed012-obeng-kunci-sock-set-21pcs-socket-wrench-set-kunci-socket,0
261,7247,Mohon di-update jika stock tidak ada...barang tidak jadi dikirim,1,handphone,&#40;ED012&#41; Obeng Kunci Sock Set 21Pcs Socket Wrench Set / Kunci Socket,262603596,7,113813,https://www.tokopedia.com/handphonetiam/ed012-obeng-kunci-sock-set-21pcs-socket-wrench-set-kunci-socket,0
262,7272,"Barang tidak masalah, namun yang saya sesalkan adalah, seller kurang informatif. Stock kurang, harusnya diinfolak dahulu, bukan langsung dikirim. Ini malah dikirim tanpa pemberitahuan. Jadi saya haru smencari lagi kekurangan barangnya. Bad service",1,handphone,&#40;FD108&#41; Orico Ultra Mini USB 2.0 High Speed HUB 4 Port 8 Inch Cable,262762198,37,113813,https://www.tokopedia.com/handphonetiam/fd108-orico-ultra-mini-usb-2-0-high-speed-hub-4-port-8-inch-cable,0
263,7287,"Produknya ternyata kosong,tp gpp lah.. Uangnya di refund...",1,handphone,&#40;EA033&#41; Emergency Lampu/Light Surya SQL L2207 SMD 22 LED Rechargeable,262842858,89,113813,https://www.tokopedia.com/handphonetiam/ea033-emergency-lampu-light-surya-sql-l2207-smd-22-led-rechargeable,0
264,7317,kualitas nya kurang bagus,1,handphone,&#40;FE060&#41; Mini Tripod Spider Holder U Medium / Tripod Hp,264608050,386,113813,https://www.tokopedia.com/handphonetiam/fe060-mini-tripod-spider-holder-u-medium-tripod-hp,0
265,7318,"Lapak yang paling mengecewakan,  karena tidak mengirim barang dengan sesuai, hanya Mengirimkan tripod dan holder sementara penyambung nya tidak di kirimkan.
Akhirnya barang menjadi tidak berguna",1,handphone,&#40;FE060&#41; Mini Tripod Spider Holder U Medium / Tripod Hp,264608050,386,113813,https://www.tokopedia.com/handphonetiam/fe060-mini-tripod-spider-holder-u-medium-tripod-hp,0
266,7325,"Barang Sesuai dg Psn an, tp knapa kg da Dus nya hanya_cuma plastik.",2,handphone,&#40;FE060&#41; Mini Tripod Spider Holder U Medium / Tripod Hp,264608050,386,113813,https://www.tokopedia.com/handphonetiam/fe060-mini-tripod-spider-holder-u-medium-tripod-hp,0
267,7334,Barang pecah atau retak tdk mulus,2,handphone,&#40;FE060&#41; Mini Tripod Spider Holder U Medium / Tripod Hp,264608050,386,113813,https://www.tokopedia.com/handphonetiam/fe060-mini-tripod-spider-holder-u-medium-tripod-hp,0
268,7364,Kenapa barang ini gada ya,1,handphone,&#40;FE011&#41; OK Stand Holder Universal for Smartphone and Tablet,264637307,120,113813,https://www.tokopedia.com/handphonetiam/fe011-ok-stand-holder-universal-for-smartphone-and-tablet,0
269,7394,Sudah memilih 3 pilihan warna.. tapi warna yg di pilih sama sekali tidak dinkirim,2,handphone,Tempelan / Perekat Gurita Hp Buat / untuk Gojek / Perekat Hp 3M Besar,56486193,"8,9rb",113813,https://www.tokopedia.com/handphonetiam/tempelan-perekat-gurita-hp-buat-untuk-gojek-perekat-hp-3m-besar,0
270,7417,"Saya pesan 10 biji dengan berbagai warna merah, biru tua, hijau malah dikirim warna lain hitam semuanya. Parah",2,handphone,Tempelan / Perekat Gurita Hp Buat / untuk Gojek / Perekat Hp 3M Besar,56486193,"8,9rb",113813,https://www.tokopedia.com/handphonetiam/tempelan-perekat-gurita-hp-buat-untuk-gojek-perekat-hp-3m-besar,0
271,7436,PARAH GAK SESUAI GAMBAR HITAM YG DIKIRIM WARNA ORANGE BRENGSEK,1,handphone,Tempelan / Perekat Gurita Hp Buat / untuk Gojek / Perekat Hp 3M Besar,56486193,"8,9rb",113813,https://www.tokopedia.com/handphonetiam/tempelan-perekat-gurita-hp-buat-untuk-gojek-perekat-hp-3m-besar,0
272,7447,"Banyak yang ga lengket...., produk kurang bagus.",2,handphone,Tempelan / Perekat Gurita Hp Buat / untuk Gojek / Perekat Hp 3M Besar,56486193,"8,9rb",113813,https://www.tokopedia.com/handphonetiam/tempelan-perekat-gurita-hp-buat-untuk-gojek-perekat-hp-3m-besar,0
273,7487,Ga nempel sama sekali.........,2,handphone,Tempelan / Perekat Gurita Hp Buat / untuk Gojek / Perekat Hp 3M Besar,56486193,"8,9rb",113813,https://www.tokopedia.com/handphonetiam/tempelan-perekat-gurita-hp-buat-untuk-gojek-perekat-hp-3m-besar,0
274,7519,"barangnya cacat, apa tidak diperiksa dulu?",2,handphone,Tempelan / Perekat Gurita Hp Buat / untuk Gojek / Perekat Hp 3M Besar,56486193,"8,9rb",113813,https://www.tokopedia.com/handphonetiam/tempelan-perekat-gurita-hp-buat-untuk-gojek-perekat-hp-3m-besar,0
275,7565,warna nya ga sesuaii dengan yg saya ingin kan,2,handphone,Tempelan / Perekat Gurita Hp Buat / untuk Gojek / Perekat Hp 3M Besar,56486193,"8,9rb",113813,https://www.tokopedia.com/handphonetiam/tempelan-perekat-gurita-hp-buat-untuk-gojek-perekat-hp-3m-besar,0
276,7621,Earphone nya sih dateng tapi ngga sama kabelnya sebelum di packing di cek dulu ya terima kasih ehe,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
277,7630,ga da suaranya parah bgt pengirimannya ga sesuai dgn ekstimasi,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
278,7636,Produk tidak berfungsi,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
279,7639,Barang tidak bisa di pakai. Kecewaa,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
280,7653,Barang rusak tdk ada suara padahal sdh konek. Malas komplain krn beli dgn barang lain,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
281,7654,Brg nya yg 1 bs di pake n yg 2 gk bs di pakai.,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
282,7656,"Saya Memakai jasa JNE YES dari tanggal 6 Februari 2019 sampai tanggal 9 Februari... Sama seperti lamanya pengiriman yang biaya lebih murah...
Saya Kecewa",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
283,7667,"Maaf agak kecewa, barang tidak sesuai deskripsi tidak bisa untuk telpon",2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
284,7680,"Tidak bisa digunakan, di charge 1x langsung gabisa dipake lagi.. Ditawarin sama toko pengembalian produk dan diganti yang baru dengan syarat ongkir ditanggung pembeli :(.. Saya minta refund pun, mereka minta barang rusaknya dikirim kembali, dan saya harus bayar ongkir.. Capede... Drpd jual brg ga berkualitas, mendingan evaluasi dulu deh biar pelanggan puas dengan kualitas produk anda",2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
285,7682,"Barang tidak ada dikembalikan uang,,,",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
286,7683,Barang rusak tidak bisa dipakai,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
287,7685,Beli 3 gbs dpke semua parah,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
288,7691,"Barang rusak 1, penjual juga ga respon",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
289,7703,Earphone tidak berfungsi sudah di cash,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
290,7710,"Headset bluetoothny Koneck k Handphone,tpi gx ada bunyinya.Tlg ksih Pencerahannya Gan WA 085367043379",2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
291,7711,"Padahal udh beli lebih dari 2 malah kirim 2....
Aduuh",2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
292,7720,Masa saya nunggu seminggu baru barang nya datang,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
293,7723,Barang Tidak bisa di cas.  Untuk suara standar aja.,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
294,7732,Barang tidak bisa di charge... Lumayan kecewa...,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
295,7734,Cacat produk nya gak bisa nyala padahal baru beli,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
296,7745,bagus   baterai nya cpt habis tapi gk papa,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
297,7756,Baterai gampang habis padahal sudah dicas full,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
298,7782,Tidak bisa pake nelpon..berdengung suara mic nya,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
299,7785,Penjual respon lambat kalau ditanya tentang cara pakai.,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
300,7788,Sepertinya penjual tidak mengecek kondisi barang sebelum dikirim.barang yg saya terima tidak bisa dicas karena lubang cargernya gak pas dengan konektor,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
301,7795,"Maaf saya kecewa dengan barangnya, lubang chargernya geser jadi tidak bisa dipakai",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
302,7835,Deskripsi tertulis ready warna HITAM dan PUTIH. Tapi terlalu mistis hingga bisa muncul warna BIRU saat barang sampai ke tangan pembeli.,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
303,7837,Ud komplain ad yg rusak br bilang kebijakan toko kalau ongkir barang lama n barang pengganti d tanggung pembeli..,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
304,7857,Di pake 1 kali doang langsung Bangkar.  Ga bisa di cas sia sia dah beli nya juga,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
305,7860,Barang setelah dipakai 2hari mati (rusak),2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
306,7872,barang tdk sesuai pesanan..mo retur hrs kirim ongkos retur.,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
307,7877,"Buat telpon tdk ada suaranya, dan untuk musik suaranya kecil bgt",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
308,7878,Suara nya rada pecah...,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
309,7884,Produk rusak sama sekali,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
310,7885,Charger Tidak berfungsi,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
311,7891,Pengemasan enggak bagus kardusnya penyet semua,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
312,7894,"Barang diterima namun tidak berfungsi, dicharge pun tidak bisa",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
313,7895,🔧........................,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
314,7898,"Dear Handphone Tiam, Ah awalnya Saya udah senang dan excited banget karena response cepat banget walaupun pengiriman agak lama, tapi packaging juga rapi banget dan pake bubble wrap, tapi Pas dicoba produk samasekali gak Nyala, Gue teken sampe berjam2 Gak Nyala juga, Gue charge Gak Nyala juga, awalnya Gue Masih Gak mau suudzon tapi ini cuma jadi sampah karena produk Gak bisa dipakai, Boro2 dipakai Wong hidup juga kagak. Lain Kali tolong make sure barangnya works ya , it&#39;s okay untungnya harga gak seberapa coba kalau sampe ratusan ribu dan buat pembeli kecewa ?. Asli Gue kecewa banget pas udah buka paket yg packagingnya super oke ini.",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
315,7905,barang tidak sampai sma sekali,1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
316,7910,Minta kirim hitam malah kirim putih padahal udah di ksih keterangan klo kosong di cancel....,2,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
317,7912,"Barang bagus, suara jernih. 
baru di pakai sekali, langsung mati total..
gimana ini..",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
318,7914,"Pesen 2 pcs yang satunya mati total, udah masuk pusat resolusi gaada solusi yang ada pembeli minta retur tapi ongkir PP ditanggung pembeli !

HAHA LUCU ! gausah jadi seller !!!",1,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,0
